lambda_nm;Rnorm_eprouvette_2_detrempe_pt1_bruni_non-verni_tot;DR_eprouvette_2_detrempe_pt1_bruni_non-verni_tot;Rnorm_eprouvette_2_detrempe_pt2_bruni_verni_tot;DR_eprouvette_2_detrempe_pt2_bruni_verni_tot;Rnorm_eprouvette_2_detrempe_pt3_non-bruni_non-verni_tot;DR_eprouvette_2_detrempe_pt3_non-bruni_non-verni_tot;Rnorm_eprouvette_2_detrempe_pt4_non-bruni_verni_tot;DR_eprouvette_2_detrempe_pt4_non-bruni_verni_tot;Rnorm_eprouvette_3_detrempe_pt1_bruni_non-verni_tot;DR_eprouvette_3_detrempe_pt1_bruni_non-verni_tot;Rnorm_eprouvette_3_detrempe_pt2_bruni_verni_tot;DR_eprouvette_3_detrempe_pt2_bruni_verni_tot;Rnorm_eprouvette_5_mixtion_pt1_tot;DR_eprouvette_5_mixtion_pt1_tot;Rnorm_eprouvette_6_coquille_pt1_liant_verni_tot;DR_eprouvette_6_coquille_pt1_liant_verni_tot;Rnorm_eprouvette_6_coquille_pt2_liant_eau_tot;DR_eprouvette_6_coquille_pt2_liant_eau_tot
409,8;15,13;0,0319389;11,7988;0,0298056;2,17747;0,00307896;2,16429;0,00355754;6,24381;0,0117085;4,0358;0,00718051;4,75916;0,0095481;1,3867;0,00396182;0,720049;0,00281428
409,9;15,1342;0,0313945;11,803;0,0294202;2,17795;0,00305494;2,16488;0,00357279;6,24551;0,0115429;4,03681;0,00711807;4,76037;0,00944472;1,38734;0,00396074;0,720346;0,00280167
410;15,1385;0,0308544;11,8072;0,0290408;2,17844;0,00303012;2,16551;0,00358429;6,24724;0,0113768;4,03785;0,00705799;4,7616;0,00934431;1,38794;0,00396007;0,720658;0,00278855
410,1;15,1427;0,0303274;11,8113;0,0286743;2,17894;0,00300444;2,16617;0,00359122;6,24898;0,0112125;4,03893;0,00700145;4,76284;0,00924917;1,3885;0,00395984;0,720985;0,00277475
410,2;15,1469;0,0298177;11,8155;0,0283231;2,17946;0,00297774;2,16686;0,00359349;6,25073;0,0110512;4,04004;0,00694864;4,76409;0,00916004;1,38902;0,00395976;0,721324;0,00276011
410,3;15,1511;0,0293244;11,8197;0,0279856;2,17999;0,00294974;2,16757;0,0035917;6,25249;0,0108928;4,04116;0,00689876;4,76535;0,00907603;1,3895;0,00395925;0,721673;0,00274451
410,4;15,1553;0,0288458;11,8238;0,0276593;2,18052;0,00292016;2,1683;0,00358664;6,25425;0,0107367;4,0423;0,0068508;4,76662;0,00899592;1,38995;0,00395767;0,722028;0,00272784
410,5;15,1594;0,0283802;11,8279;0,0273418;2,18107;0,00288871;2,16904;0,00357908;6,25601;0,0105826;4,04345;0,00680377;4,7679;0,00891851;1,39037;0,00395438;0,722387;0,00271
410,6;15,1636;0,0279258;11,832;0,0270306;2,18161;0,00285509;2,16979;0,00356979;6,25777;0,01043;4,0446;0,00675666;4,76919;0,0088426;1,39077;0,00394873;0,722746;0,00269086
410,7;15,1677;0,0274809;11,8361;0,0267233;2,18217;0,00281902;2,17053;0,00355953;6,25952;0,0102784;4,04575;0,00670847;4,77048;0,00876697;1,39115;0,00394008;0,723102;0,00267031
410,8;15,1719;0,0270438;11,8402;0,0264174;2,18273;0,0027802;2,17127;0,00354907;6,26126;0,0101275;4,04689;0,00665819;4,77178;0,00869043;1,39152;0,0039278;0,723453;0,00264825
410,9;15,1761;0,0266126;11,8442;0,0261104;2,18328;0,00273834;2,172;0,00353919;6,26298;0,00997678;4,04802;0,00660482;4,77309;0,00861176;1,39189;0,00391123;0,723796;0,00262456
411;15,1804;0,0261856;11,8482;0,0257998;2,18384;0,00269315;2,17272;0,00353065;6,26468;0,00982577;4,04913;0,00654737;4,77441;0,00852976;1,39225;0,00388975;0,724128;0,00259913
411,1;15,1846;0,0257619;11,8522;0,0254841;2,1844;0,0026445;2,17341;0,00352419;6,26636;0,00967435;4,05022;0,00648512;4,77573;0,00844354;1,39261;0,00386284;0,724446;0,00257186
411,2;15,1889;0,0253448;11,8561;0,0251656;2,18496;0,00259305;2,17409;0,00352037;6,26802;0,00952378;4,05128;0,00641887;4,77705;0,00835387;1,39298;0,00383075;0,72475;0,00254277
411,3;15,1931;0,0249415;11,86;0,0248509;2,18551;0,00254024;2,17474;0,00351957;6,26964;0,0093768;4,05231;0,00635094;4,77837;0,00826314;1,39335;0,00379443;0,725041;0,00251198
411,4;15,1974;0,0245603;11,8639;0,0245474;2,18605;0,00248766;2,17536;0,00352213;6,27123;0,00923642;4,05331;0,00628392;4,77968;0,00817408;1,39373;0,00375498;0,72532;0,00247964
411,5;15,2015;0,0242094;11,8676;0,0242622;2,18659;0,00243693;2,17597;0,0035284;6,27278;0,00910565;4,05427;0,00622043;4,78098;0,00808939;1,3941;0,0037135;0,725588;0,00244589
411,6;15,2056;0,0238968;11,8713;0,0240029;2,18712;0,00238965;2,17655;0,00353873;6,27429;0,00898749;4,05521;0,00616306;4,78225;0,00801181;1,39448;0,00367109;0,725844;0,00241085
411,7;15,2096;0,0236309;11,8748;0,0237767;2,18763;0,0023474;2,17711;0,00355346;6,27575;0,00888495;4,0561;0,00611443;4,7835;0,00794406;1,39486;0,00362886;0,72609;0,00237469
411,8;15,2135;0,0234197;11,8783;0,023591;2,18812;0,00231181;2,17765;0,00357293;6,27715;0,00880106;4,05695;0,00607713;4,78473;0,00788886;1,39525;0,00358791;0,726326;0,00233754
411,9;15,2172;0,0232715;11,8816;0,0234531;2,18861;0,00228447;2,17816;0,0035975;6,2785;0,0087388;4,05776;0,00605378;4,78591;0,00784892;1,39563;0,00354933;0,726553;0,00229954
412;15,2207;0,0231945;11,8848;0,0233704;2,18907;0,00226698;2,17865;0,00362751;6,27979;0,00870121;4,05853;0,00604697;4,78706;0,00782698;1,39602;0,00351424;0,726772;0,00226083
412,1;15,2241;0,0231949;11,8878;0,0233487;2,18951;0,00226066;2,17912;0,00366322;6,28102;0,00869063;4,05925;0,00605885;4,78816;0,00782526;1,39641;0,00348357;0,726982;0,00222159
412,2;15,2273;0,0232703;11,8907;0,0233865;2,18993;0,0022655;2,17956;0,00370446;6,28218;0,00870622;4,05992;0,00608918;4,78921;0,00784352;1,3968;0,00345741;0,727185;0,0021822
412,3;15,2303;0,023409;11,8935;0,0234746;2,19032;0,00228008;2,17998;0,00375066;6,28329;0,00874387;4,06056;0,00613539;4,79023;0,00787905;1,39718;0,00343505;0,727378;0,00214321
412,4;15,2332;0,0235975;11,8961;0,0236027;2,19069;0,00230274;2,18037;0,00380116;6,28434;0,00879887;4,06116;0,00619444;4,79121;0,00792865;1,39756;0,00341558;0,727563;0,00210523
412,5;15,2359;0,0238227;11,8987;0,0237602;2,19102;0,00233181;2,18074;0,00385528;6,28534;0,00886647;4,06172;0,00626326;4,79215;0,00798913;1,39793;0,00339812;0,727738;0,00206885
412,6;15,2385;0,0240709;11,9011;0,0239366;2,19133;0,00236561;2,18108;0,00391235;6,28629;0,00894195;4,06226;0,00633882;4,79306;0,00805728;1,39828;0,00338176;0,727902;0,00203468
412,7;15,2409;0,0243288;11,9034;0,0241214;2,19161;0,00240248;2,18139;0,00397172;6,2872;0,00902057;4,06277;0,00641805;4,79394;0,0081299;1,39862;0,00336562;0,728056;0,00200332
412,8;15,2433;0,0245831;11,9056;0,0243041;2,19185;0,00244074;2,18168;0,00403272;6,28807;0,0090976;4,06326;0,00649792;4,79479;0,00820379;1,39894;0,0033488;0,728199;0,00197535
412,9;15,2456;0,0248203;11,9078;0,0244742;2,19205;0,00247873;2,18195;0,00409467;6,28891;0,00916832;4,06373;0,00657537;4,79562;0,00827576;1,39923;0,00333041;0,72833;0,0019514
413;15,2478;0,0250271;11,9098;0,0246213;2,19221;0,00251477;2,18219;0,00415691;6,28971;0,00922798;4,06418;0,00664735;4,79642;0,00834259;1,3995;0,00330955;0,72845;0,00193205
413,1;15,2499;0,0251914;11,9118;0,0247358;2,19233;0,00254736;2,1824;0,00421878;6,29048;0,00927236;4,06462;0,00671114;4,7972;0,00840141;1,39974;0,00328541;0,728557;0,0019178
413,2;15,2519;0,0253088;11,9138;0,024814;2,19242;0,00257576;2,18259;0,00427963;6,29122;0,00929982;4,06505;0,00676559;4,79796;0,00845095;1,39996;0,00325764;0,728654;0,00190857
413,3;15,2539;0,0253819;11,9156;0,0248575;2,19248;0,00260003;2,18277;0,00433883;6,29193;0,00931124;4,06547;0,00681118;4,7987;0,00849155;1,40016;0,00322633;0,728745;0,00190376
413,4;15,2558;0,025415;11,9174;0,024869;2,19252;0,00262041;2,18295;0,00439574;6,2926;0,00930805;4,06588;0,00684869;4,79942;0,00852384;1,40034;0,00319166;0,728831;0,00190264
413,5;15,2575;0,0254122;11,9191;0,0248515;2,19255;0,00263711;2,18312;0,00444974;6,29324;0,00929166;4,06629;0,0068789;4,80011;0,00854851;1,40052;0,0031538;0,728916;0,00190447
413,6;15,2592;0,0253779;11,9208;0,0248076;2,19256;0,00265034;2,18331;0,0045002;6,29384;0,00926349;4,06669;0,00690261;4,80077;0,00856618;1,40069;0,00311293;0,729003;0,00190853
413,7;15,2607;0,0253161;11,9223;0,0247401;2,19258;0,00266034;2,1835;0,00454648;6,29441;0,00922494;4,0671;0,0069206;4,8014;0,00857753;1,40086;0,00306924;0,729093;0,00191409
413,8;15,2621;0,0252311;11,9238;0,0246517;2,19259;0,00266732;2,18372;0,00458796;6,29494;0,00917745;4,0675;0,00693365;4,802;0,00858321;1,40103;0,00302289;0,72919;0,00192043
413,9;15,2634;0,0251271;11,9252;0,0245454;2,19262;0,0026715;2,18397;0,00462401;6,29543;0,00912241;4,0679;0,00694255;4,80258;0,00858386;1,40121;0,00297407;0,729297;0,00192681
414;15,2645;0,0250084;11,9265;0,0244237;2,19267;0,0026731;2,18425;0,00465399;6,29588;0,00906125;4,06831;0,00694808;4,80312;0,00858016;1,40141;0,00292296;0,729416;0,0019325
414,1;15,2655;0,0248788;11,9278;0,0242896;2,19274;0,00267234;2,18456;0,00467733;6,29629;0,0089953;4,06872;0,00695097;4,80363;0,00857271;1,40162;0,00286978;0,72955;0,00193684
414,2;15,2664;0,0247418;11,9289;0,0241452;2,19283;0,00266937;2,18492;0,00469369;6,29666;0,00892551;4,06913;0,00695165;4,80411;0,00856201;1,40185;0,002815;0,729698;0,00193935
414,3;15,2671;0,0245994;11,93;0,0239928;2,19295;0,00266432;2,18531;0,00470298;6,297;0,00885246;4,06955;0,00695023;4,80456;0,0085484;1,4021;0,0027593;0,729859;0,00193983
414,4;15,2677;0,024454;11,931;0,0238343;2,19307;0,00265729;2,18573;0,00470517;6,2973;0,00877664;4,06997;0,00694678;4,80499;0,0085322;1,40236;0,00270343;0,730032;0,0019381
414,5;15,2683;0,0243076;11,9319;0,0236718;2,19322;0,0026484;2,18617;0,00470021;6,29758;0,00869852;4,07038;0,00694136;4,8054;0,0085137;1,40264;0,00264813;0,730216;0,00193398
414,6;15,2687;0,0241623;11,9328;0,0235072;2,19337;0,00263776;2,18664;0,00468807;6,29783;0,00861862;4,0708;0,00693404;4,8058;0,00849323;1,40293;0,00259413;0,73041;0,0019273
414,7;15,2691;0,0240204;11,9337;0,0233425;2,19353;0,00262546;2,18712;0,00466872;6,29807;0,0085374;4,07121;0,00692486;4,80619;0,0084711;1,40324;0,00254219;0,730612;0,0019179
414,8;15,2695;0,023884;11,9345;0,0231798;2,19369;0,00261162;2,18761;0,0046421;6,29829;0,00845538;4,07161;0,00691391;4,80657;0,00844762;1,40356;0,00249304;0,730822;0,00190558
414,9;15,2699;0,0237552;11,9353;0,0230211;2,19386;0,00259635;2,18811;0,00460819;6,2985;0,00837303;4,07201;0,00690123;4,80694;0,00842311;1,40389;0,00244742;0,731039;0,00189019
415;15,2702;0,0236361;11,9361;0,0228684;2,19403;0,00257977;2,18862;0,00456695;6,2987;0,00829085;4,0724;0,00688689;4,80732;0,00839787;1,40423;0,00240608;0,731261;0,00187154
415,1;15,2706;0,0235285;11,9369;0,0227234;2,1942;0,00256196;2,18912;0,00451842;6,2989;0,00820926;4,07278;0,00687097;4,8077;0,00837216;1,40458;0,00236964;0,731488;0,00184953
415,2;15,2709;0,0234318;11,9376;0,0225864;2,19436;0,002543;2,18962;0,00446304;6,2991;0,00812833;4,07315;0,00685356;4,80808;0,00834589;1,40493;0,00233821;0,731717;0,00182435
415,3;15,2713;0,0233431;11,9384;0,0224562;2,19452;0,00252295;2,19012;0,00440168;6,2993;0,00804782;4,07351;0,00683481;4,80847;0,00831867;1,40529;0,00231133;0,731947;0,00179653
415,4;15,2718;0,0232593;11,9392;0,0223313;2,19468;0,00250184;2,19062;0,00433527;6,2995;0,0079674;4,07388;0,00681488;4,80887;0,00829003;1,40565;0,00228848;0,732177;0,00176663
415,5;15,2723;0,0231771;11,94;0,0222103;2,19482;0,00247971;2,19111;0,00426475;6,29971;0,00788673;4,07424;0,00679392;4,80929;0,00825951;1,406;0,00226909;0,732405;0,00173525
415,6;15,2729;0,0230932;11,9409;0,0220917;2,19496;0,0024566;2,19159;0,00419105;6,29994;0,00780549;4,07461;0,00677208;4,80971;0,00822664;1,40634;0,00225263;0,732628;0,00170296
415,7;15,2735;0,0230044;11,9418;0,0219741;2,19509;0,00243255;2,19206;0,00411512;6,30018;0,00772335;4,07498;0,00674952;4,81015;0,00819094;1,40667;0,00223853;0,732846;0,00167034
415,8;15,2743;0,0229074;11,9428;0,021856;2,19521;0,00240761;2,19253;0,00403788;6,30044;0,00763999;4,07537;0,00672638;4,81061;0,00815197;1,40698;0,00222626;0,733057;0,00163796
415,9;15,2752;0,0227989;11,9439;0,0217359;2,19532;0,0023818;2,19298;0,00396028;6,30072;0,00755507;4,07576;0,00670282;4,81108;0,00810924;1,40727;0,00221527;0,733258;0,00160641
416;15,2762;0,0226757;11,9451;0,0216124;2,19541;0,00235518;2,19343;0,00388325;6,30102;0,00746827;4,07616;0,00667899;4,81158;0,0080623;1,40754;0,00220501;0,733449;0,00157626
416,1;15,2774;0,0225353;11,9463;0,0214843;2,1955;0,00232779;2,19386;0,00380766;6,30135;0,00737938;4,07659;0,00665509;4,81209;0,00801082;1,40778;0,00219497;0,733628;0,00154803
416,2;15,2787;0,0223786;11,9477;0,0213523;2,19557;0,00229976;2,19428;0,00373406;6,30172;0,00728878;4,07703;0,00663151;4,81264;0,00795517;1,40799;0,00218491;0,733795;0,00152193
416,3;15,2802;0,0222098;11,9491;0,021219;2,19564;0,00227127;2,19469;0,00366265;6,30212;0,00719744;4,0775;0,00660883;4,81321;0,00789642;1,40818;0,00217481;0,733949;0,00149784
416,4;15,2818;0,0220341;11,9507;0,0210869;2,19571;0,00224255;2,1951;0,00359359;6,30257;0,00710645;4,07799;0,00658768;4,81381;0,00783579;1,40834;0,0021647;0,734092;0,0014756
416,5;15,2837;0,0218564;11,9525;0,020959;2,19579;0,00221378;2,1955;0,00352702;6,30306;0,00701688;4,07853;0,0065687;4,81445;0,00777449;1,40849;0,00215461;0,734222;0,00145503
416,6;15,2857;0,0216819;11,9543;0,0208379;2,19587;0,00218518;2,19591;0,00346309;6,30361;0,00692984;4,0791;0,00655251;4,81513;0,00771374;1,40862;0,00214457;0,734341;0,00143595
416,7;15,2878;0,0215156;11,9563;0,0207265;2,19597;0,00215696;2,19632;0,00340194;6,30421;0,00684641;4,07971;0,00653974;4,81585;0,00765474;1,40874;0,00213462;0,734447;0,0014182
416,8;15,2902;0,0213626;11,9585;0,0206276;2,19609;0,00212932;2,19674;0,00334373;6,30489;0,00676766;4,08038;0,00653102;4,81662;0,00759871;1,40885;0,00212479;0,734542;0,0014016
416,9;15,2928;0,0212278;11,9608;0,020544;2,19623;0,00210246;2,19716;0,00328859;6,30563;0,0066947;4,0811;0,00652698;4,81743;0,00754687;1,40895;0,00211511;0,734625;0,00138599
417;15,2956;0,0211164;1,1963E+1;0,0204783;2,1964;0,00207659;2,1976;0,00323668;6,30644;0,00662861;4,08187;0,00652825;4,8183;0,00750042;1,40905;0,00210562;0,734696;0,00137119
417,1;15,2986;0,0210329;1,1966E+1;0,0204332;2,1966;0,00205195;2,19805;0,00318813;6,30733;0,00657036;4,08271;0,00653537;4,81922;0,00746047;1,40915;0,00209637;0,734756;0,00135705
417,2;15,3018;0,020979;11,9687;0,0204096;2,19684;0,00202888;2,19852;0,00314309;6,30828;0,00652038;4,0836;0,00654846;4,82019;0,00742757;1,40924;0,0020875;0,734809;0,00134355
417,3;15,3051;0,0209539;11,9716;0,020407;2,19709;0,00200786;2,19899;0,00310168;6,30928;0,00647852;4,08452;0,00656721;4,82119;0,00740169;1,40932;0,00207927;0,734857;0,00133081
417,4;15,3085;0,0209561;1,1975E+1;0,0204247;2,19736;0,00198938;2,19948;0,003064;6,31031;0,00644453;4,08548;0,00659121;4,82222;0,00738272;1,40941;0,00207195;0,734905;0,00131896
417,5;15,3119;0,0209844;11,9775;0,0204618;2,19764;0,00197394;2,19998;0,00303019;6,31135;0,00641817;4,08645;0,00662007;4,82326;0,00737052;1,40949;0,00206581;0,734956;0,00130814
417,6;15,3153;0,0210371;11,9805;0,0205175;2,19793;0,00196204;2,20049;0,00300037;6,31238;0,00639919;4,08743;0,0066534;4,8243;0,00736498;1,40956;0,00206111;0,735014;0,00129847
417,7;15,3186;0,021113;11,9834;0,0205911;2,19822;0,00195417;2,201;0,00297464;6,3134;0,00638733;4,08841;0,0066908;4,82534;0,00736596;1,40963;0,00205813;0,735084;0,00129009
417,8;15,3218;0,0212106;11,9863;0,0206817;2,19851;0,00195084;2,20153;0,00295314;6,31437;0,00638236;4,08936;0,00673186;4,82636;0,00737335;1,40968;0,00205714;0,735167;0,00128315
417,9;15,3248;0,0213284;11,989;0,0207886;2,19879;0,00195254;2,20205;0,00293597;6,3153;0,00638401;4,09029;0,00677619;4,82735;0,00738701;1,40974;0,0020584;0,735269;0,00127776
418;15,3276;0,0214651;11,9916;0,020911;2,19906;0,00195977;2,20258;0,00292327;6,31615;0,00639204;4,09118;0,0068234;4,8283;0,00740683;1,40978;0,00206218;0,735394;0,00127408
418,1;15,3302;0,0216193;11,994;0,0210481;2,19931;0,00197291;2,20311;0,00291506;6,31691;0,00640618;4,09203;0,00687309;4,82921;0,00743265;1,40982;0,00206871;0,735542;0,00127219
418,2;15,3325;0,0217898;11,9963;0,0211988;2,19954;0,00199178;2,20365;0,00291093;6,31761;0,00642615;4,09283;0,00692485;4,83007;0,00746421;1,40984;0,0020779;0,735714;0,00127203
418,3;15,3347;0,0219755;11,9984;0,021362;2,19976;0,00201564;2,20418;0,00291006;6,31824;0,00645157;4,09359;0,00697831;4,8309;0,00750113;1,40987;0,00208941;0,735904;0,00127335
418,4;15,3367;0,0221755;12,0004;0,0215365;2,19997;0,00204363;2,20471;0,00291151;6,31882;0,00648209;4,09432;0,00703306;4,8317;0,00754301;1,4099;0,00210283;0,736111;0,00127588
418,5;15,3386;0,0223889;12,0023;0,021721;2,20018;0,00207491;2,20523;0,00291437;6,31937;0,00651734;4,09504;0,00708871;4,83249;0,00758944;1,40992;0,00211776;0,73633;0,00127932
418,6;15,3405;0,0226147;12,0042;0,0219144;2,20038;0,00210861;2,20574;0,00291769;6,31989;0,00655697;4,09573;0,00714487;4,83326;0,00764002;1,40995;0,00213379;0,736559;0,00128342
418,7;15,3423;0,0228518;12,0061;0,0221155;2,20058;0,00214387;2,20625;0,00292057;6,32041;0,00660061;4,09642;0,00720114;4,83402;0,00769435;1,40999;0,00215051;0,736794;0,00128788
418,8;15,3442;0,0230994;12,0079;0,022323;2,2008;0,00217985;2,20674;0,00292206;6,32093;0,00664789;4,09711;0,00725714;4,83479;0,00775202;1,41004;0,00216752;0,737033;0,00129242
418,9;15,346;0,0233564;12,0098;0,0225357;2,20101;0,00221569;2,20722;0,00292125;6,32147;0,00669845;4,0978;0,00731247;4,83557;0,00781264;1,41011;0,00218441;0,737271;0,00129678
419;15,348;0,0236219;12,0117;0,0227524;2,20124;0,00225053;2,20768;0,00291722;6,32203;0,00675193;4,09851;0,00736674;4,83637;0,00787579;1,41019;0,00220078;0,737505;0,00130066
419,1;15,3501;0,0238949;12,0137;0,0229719;2,20149;0,00228357;2,20813;0,00290913;6,32264;0,00680796;4,09924;0,00741959;4,83719;0,00794105;1,41028;0,00221622;0,737734;0,00130382
419,2;15,3523;0,0241739;12,0158;0,0231931;2,20175;0,00231437;2,20856;0,00289667;6,32329;0,00686604;4,09999;0,00747088;4,83804;0,00800787;1,4104;0,00223039;0,737954;0,0013061
419,3;15,3547;0,0244571;12,0179;0,023415;2,20202;0,0023428;2,20896;0,00288003;6,32398;0,0069256;4,10076;0,00752069;4,83891;0,00807557;1,41053;0,00224301;0,738165;0,00130747
419,4;15,3572;0,0247428;12,0201;0,0236366;2,2023;0,00236878;2,20934;0,00285951;6,32471;0,00698605;4,10154;0,0075691;4,8398;0,00814344;1,41068;0,00225377;0,738366;0,00130792
419,5;15,3597;0,0250291;12,0224;0,0238567;2,20259;0,00239225;2,20969;0,0028354;6,32547;0,0070468;4,10235;0,00761624;4,8407;0,00821079;1,41084;0,00226241;0,738555;0,00130742
419,6;15,3624;0,0253141;12,0248;0,0240746;2,20289;0,00241314;2,21001;0,00280799;6,32627;0,00710725;4,10317;0,00766221;4,84163;0,00827691;1,41101;0,00226863;0,73873;0,00130597
419,7;15,3652;0,025596;12,0273;0,024289;2,2032;0,0024314;2,2103;0,00277757;6,32709;0,0071668;4,10402;0,00770711;4,84257;0,0083411;1,4112;0,00227215;0,738891;0,00130355
419,8;15,3681;0,0258731;12,0298;0,024499;2,20351;0,00244696;2,21056;0,00274445;6,32795;0,00722486;4,10488;0,00775105;4,84352;0,00840266;1,41139;0,0022727;0,739035;0,00130015
419,9;15,3712;0,0261433;12,0324;0,0247035;2,20383;0,00245976;2,21077;0,0027089;6,32883;0,00728083;4,10575;0,00779415;4,84448;0,00846088;1,4116;0,00226997;0,739163;0,00129574
420;15,3743;0,026405;12,0351;0,0249017;2,20415;0,00246972;2,21096;0,00267123;6,32974;0,00733413;4,10665;0,0078365;4,84545;0,00851506;1,41181;0,0022637;0,739272;0,00129032
420,1;15,3775;0,0266563;12,0379;0,0250924;2,20447;0,00247684;2,2111;0,00263173;6,33067;0,00738422;4,10756;0,00787819;4,84644;0,00856459;1,41203;0,00225369;0,739362;0,0012839
420,2;15,3808;0,0268965;12,0407;0,0252753;2,20479;0,00248134;2,2112;0,00259076;6,33161;0,00743095;4,10848;0,00791923;4,84742;0,00860929;1,41226;0,00224026;0,739435;0,00127661
420,3;15,3841;0,0271252;12,0436;0,0254504;2,20511;0,00248372;2,21127;0,00254869;6,33257;0,00747452;4,10941;0,00795952;4,8484;0,00864939;1,41249;0,00222421;0,739493;0,00126871
420,4;15,3874;0,0273425;12,0465;0,0256177;2,20543;0,00248451;2,21131;0,00250594;6,33353;0,00751521;4,11034;0,00799894;4,84938;0,00868524;1,41273;0,00220645;0,739541;0,00126048
420,5;15,3908;0,0275484;12,0494;0,0257772;2,20575;0,00248423;2,21133;0,00246289;6,33448;0,00755328;4,11128;0,0080374;4,85034;0,00871717;1,41297;0,00218789;0,739579;0,00125222
420,6;15,3941;0,0277428;12,0523;0,0259291;2,20606;0,00248343;2,21132;0,00241995;6,33542;0,00758901;4,11221;0,00807476;4,85128;0,00874553;1,41322;0,00216943;0,739612;0,00124419
420,7;15,3973;0,0279257;12,0552;0,0260735;2,20637;0,00248263;2,2113;0,00237752;6,33634;0,00762267;4,11313;0,00811093;4,85221;0,00877063;1,41347;0,00215198;0,739642;0,0012367
420,8;15,4005;0,028097;12,0581;0,0262104;2,20667;0,00248238;2,21127;0,00233599;6,33724;0,00765455;4,11404;0,00814579;4,8531;0,00879283;1,41373;0,00213644;0,739672;0,00123001
420,9;15,4035;0,0282568;12,0609;0,0263399;2,20697;0,0024832;2,21122;0,00229576;6,3381;0,00768491;4,11493;0,00817923;4,85396;0,00881245;1,41399;0,00212373;0,739705;0,00122442
421;15,4065;0,028405;12,0637;0,026462;2,20726;0,00248563;2,21117;0,00225722;6,33893;0,00771402;4,1158;0,00821114;4,85479;0,00882983;1,41425;0,00211475;0,739744;0,00122021
421,1;15,4092;0,0285416;12,0664;0,0265768;2,20754;0,00249012;2,21112;0,00222073;6,33971;0,00774211;4,11665;0,00824137;4,85557;0,00884526;1,41451;0,00211029;0,73979;0,00121763
421,2;15,4119;0,0286662;12,069;0,026684;2,20782;0,00249669;2,21106;0,00218633;6,34045;0,00776906;4,11748;0,00826967;4,85632;0,00885879;1,41478;0,0021106;0,739844;0,00121672
421,3;15,4144;0,0287783;12,0715;0,0267829;2,20808;0,00250497;2,21101;0,00215378;6,34116;0,00779446;4,11829;0,00829561;4,85704;0,00887023;1,41505;0,00211534;0,739904;0,00121733
421,4;15,4168;0,0288773;12,0741;0,0268728;2,20834;0,00251447;2,21096;0,00212279;6,34184;0,00781783;4,11908;0,00831877;4,85773;0,00887935;1,41532;0,0021241;0,739969;0,00121929
421,5;15,4192;0,0289626;12,0766;0,0269531;2,20858;0,00252472;2,21091;0,00209307;6,34251;0,00783869;4,11987;0,00833872;4,85842;0,00888591;1,4156;0,00213644;0,740039;0,0012224
421,6;15,4216;0,0290336;12,0791;0,027023;2,20882;0,00253526;2,21087;0,00206431;6,34316;0,00785656;4,12066;0,00835501;4,85909;0,00888968;1,41588;0,00215192;0,740112;0,00122648
421,7;15,424;0,0290898;12,0816;0,0270818;2,20906;0,0025456;2,21083;0,00203622;6,3438;0,00787096;4,12144;0,00836722;4,85976;0,00889043;1,41616;0,00217012;0,740186;0,00123133
421,8;15,4264;0,0291306;12,0841;0,0271289;2,20928;0,00255527;2,2108;0,00200852;6,34445;0,00788141;4,12223;0,00837491;4,86044;0,00888792;1,41645;0,00219061;0,740262;0,00123678
421,9;15,4288;0,0291553;12,0867;0,0271634;2,2095;0,00256381;2,21078;0,00198089;6,3451;0,00788744;4,12302;0,00837766;4,86113;0,00888192;1,41674;0,00221295;0,740337;0,00124264
422;15,4314;0,0291635;12,0893;0,0271848;2,20971;0,00257073;2,21077;0,00195305;6,34576;0,00788855;4,12383;0,00837502;4,86184;0,00887219;1,41703;0,00223672;0,740411;0,00124872
422,1;15,4341;0,0291548;12,092;0,0271927;2,20991;0,00257564;2,21077;0,00192473;6,34645;0,00788444;4,12465;0,00836668;4,86258;0,00885859;1,41733;0,00226151;0,740484;0,00125482
422,2;15,4369;0,0291313;12,0948;0,0271883;2,2101;0,00257848;2,21077;0,00189574;6,34715;0,00787557;4,12549;0,00835298;4,86334;0,00884145;1,41763;0,00228708;0,740555;0,00126068
422,3;15,4398;0,0290972;12,0976;0,0271746;2,2103;0,00257955;2,2108;0,00186601;6,34788;0,00786322;4,12634;0,00833483;4,86413;0,0088216;1,41794;0,00231336;0,740625;0,001266
422,4;15,4428;0,0290568;12,1005;0,027155;2,2105;0,00257919;2,21083;0,00183549;6,34863;0,00784881;4,1272;0,00831333;4,86496;0,00879991;1,41825;0,0023403;0,740696;0,00127045
422,5;15,4459;0,0290147;12,1035;0,0271327;2,2107;0,00257778;2,21088;0,00180412;6,34941;0,00783378;4,12808;0,00828951;4,86581;0,00877731;1,41856;0,00236784;0,740768;0,00127369
422,6;15,4492;0,0289754;12,1066;0,0271111;2,2109;0,00257568;2,21094;0,00177185;6,35021;0,00781954;4,12897;0,00826447;4,8667;0,00875468;1,41887;0,00239596;0,740842;0,00127541
422,7;15,4525;0,0289435;12,1097;0,0270934;2,21112;0,00257324;2,21102;0,00173862;6,35103;0,00780754;4,12987;0,00823926;4,86762;0,00873293;1,41919;0,00242458;0,740919;0,00127528
422,8;15,456;0,0289234;12,1129;0,027083;2,21135;0,00257084;2,21112;0,00170437;6,35189;0,00779919;4,13079;0,00821494;4,86858;0,00871297;1,41951;0,00245368;0,740999;0,00127297
